371	238	13	31
478	141	22	37
562	78	30	41
608	43	37	45
608	28	35	51
560	25	28	57
472	28	20	64
358	32	14	70
238	35	24	73
141	34	59	77
67	32	120	81
20	27	203	88
0	21	306	98
0	18	409	109
0	17	496	118
0	15	548	121
0	12	557	121
0	10	519	119
1	7	440	118
2	3	336	122
3	0	225	131
4	10	133	143
4	44	65	154
3	105	22	162
2	192	2	166
0	302	0	165
0	421	0	163
1	521	0	160
4	583	0	158
7	595	0	157
10	555	0	158
12	470	1	161
12	357	24	163
10	237	74	165
7	140	159	163
4	67	282	155
1	20	442	141
1	0	613	124
4	0	770	107
10	0	885	93
17	0	937	83
25	1	914	76
33	2	818	72
38	3	667	67
43	4	491	60
46	4	326	49
52	3	205	36
59	2	153	24
68	1	182	14
75	0	287	6
79	0	448	2
78	0	633	0
70	0	804	0
57	0	922	0
43	0	963	0
28	0	920	0
17	0	805	1
9	0	647	1
3	0	486	1
0	0	359	2
1	0	296	2
5	0	310	3
10	0	398	4
17	0	539	4
24	1	701	3
30	2	850	3
33	2	947	1
35	2	972	0
34	2	916	0
34	1	793	0
32	0	627	0
32	0	448	0
31	0	287	3
32	0	163	17
32	0	82	48
33	0	43	100
33	0	33	175
30	0	39	269
25	0	49	369
18	0	53	460
11	0	47	525
5	0	36	550
1	0	23	530
0	0	11	470
0	2	2	385
0	7	0	299
0	13	0	237
0	17	1	221
0	20	3	258
0	19	7	342
0	15	12	457
0	10	18	575
0	5	24	670
0	1	28	725
0	0	29	728
0	0	25	681
1	0	19	595
4	0	12	489
6	0	9	383
6	0	10	301
7	0	15	261
6	0	19	272
3	0	21	328
0	0	19	415
0	0	15	506
0	0	8	575
25	0	2	603
79	0	0	582
166	0	0	515
284	0	0	416
432	0	3	303
575	0	9	196
690	0	16	112
754	0	21	53
760	0	24	18
713	0	22	1
634	0	17	0
551	0	11	0
494	0	5	0
482	0	0	0
520	0	0	0
596	0	0	0
682	0	0	0
749	0	0	0
771	0	0	0
737	0	0	0
657	0	0	0
554	0	0	0
460	0	0	0
405	0	0	0
406	0	0	1
461	0	0	1
552	0	1	1
651	0	5	1
725	0	11	1
747	0	18	0
709	0	24	0
614	0	28	0
479	0	27	0
328	26	23	0
199	84	16	0
101	180	9	0
36	310	4	0
4	475	0	0
0	638	0	0
0	769	0	0
0	848	0	0
0	858	0	0
0	800	0	0
0	686	0	0
0	538	1	0
0	381	27	0
0	237	87	0
0	131	185	0
0	58	320	0
0	17	490	0
0	0	662	0
0	0	806	0
0	1	897	0
0	7	915	0
0	16	854	0
0	28	724	0
0	41	551	0
0	52	373	0
0	54	236	0
0	48	176	0
0	36	219	0
0	23	365	0
0	11	589	0
0	3	847	0
0	1	1087	0
0	3	1257	0
0	4	1324	0
0	5	1274	0
0	5	1124	0
0	5	905	0
0	3	663	0
0	1	446	0
0	0	295	0
0	0	233	0
0	0	267	0
0	0	384	0
0	0	553	0
0	0	735	0
0	0	885	0
0	0	970	0
0	0	966	0
1	0	876	0
1	0	721	0
1	0	533	0
1	0	347	0
0	8	198	0
0	42	94	0
0	106	32	0
0	201	4	0
0	325	0	0
0	463	0	0
0	580	0	0
0	653	0	0
0	665	0	0
0	614	0	0
0	516	0	0
0	398	0	0
0	296	0	0
0	243	0	0
0	259	0	0
0	346	0	0
0	492	0	0
0	662	0	0
0	819	0	0
0	925	0	0
0	956	0	0
0	904	0	0
0	786	0	0
0	635	0	0
0	496	0	0
0	406	0	0
0	393	0	0
0	460	0	0
0	586	0	0
0	738	0	0
0	873	0	0
0	954	0	0
0	959	0	0
0	886	0	0
0	748	5	0
0	573	29	0
0	391	80	0
0	236	160	0
0	121	271	0
0	47	405	0
0	9	540	0
0	0	651	0
0	0	720	0
0	0	730	0
0	0	678	0
0	0	574	0
0	0	434	0
0	0	288	0
0	15	169	0
0	57	79	0
0	134	23	0
0	249	0	0
0	405	0	0
0	574	0	0
0	728	0	0
0	836	0	0
0	878	0	0
0	843	0	0
0	739	0	0
0	588	0	0
0	417	29	0
0	262	89	0
0	142	185	0
0	61	312	0
0	14	470	0
0	0	620	0
0	4	736	0
0	9	797	0
0	13	787	0
0	14	709	0
0	15	574	0
2	12	411	0
4	7	260	0
6	2	141	0
7	0	93	0
7	0	127	0
6	0	241	0
4	0	402	0
1	0	591	0
0	0	760	0
0	0	873	0
0	0	907	0
0	0	855	0
0	0	732	0
0	0	562	0
0	0	379	0
0	0	226	0
0	14	112	0
0	58	39	0
0	135	3	0
0	243	0	0
0	377	1	0
0	514	1	0
0	620	1	0
0	671	1	0
0	655	1	0
0	578	0	0
0	461	0	0
0	337	0	0
0	245	0	0
0	217	0	0
0	271	0	0
0	401	0	0
0	583	0	0
0	776	0	0
0	934	0	0
0	1020	0	0
0	1014	0	0
0	918	0	0
0	752	7	0
0	551	38	0
0	354	99	0
0	201	199	0
0	91	338	0
0	26	509	0
0	0	681	0
0	0	823	0
0	0	907	0
0	0	913	0
0	0	837	0
0	0	696	0
0	0	518	0
0	0	336	0
0	20	192	0
3	75	89	0
7	169	26	0
9	300	0	0
11	466	0	0
10	630	7	0
9	756	15	0
5	815	20	0
2	794	20	0
0	699	21	0
1	555	17	0
6	402	9	0
13	282	2	0
20	229	0	0
25	261	0	0
27	374	0	0
24	541	0	0
18	723	0	0
11	869	0	0
5	945	0	0
1	927	0	0
0	823	0	0
0	664	0	0
1	496	0	0
4	368	0	0
7	317	0	0
12	359	0	0
17	481	0	0
21	650	0	0
23	820	0	0
24	945	0	0
24	993	0	0
25	951	0	0
25	828	0	0
28	648	0	0
30	445	0	0
31	273	0	0
30	140	0	0
28	52	0	0
23	6	0	0
17	0	0	6
12	0	0	56
7	0	0	144
4	0	0	262
1	0	0	390
0	0	0	512
0	0	0	572
0	0	0	551
0	0	0	453
0	0	0	325
0	0	0	199
0	0	0	93
0	0	0	22
0	0	0	18
0	0	0	92
0	0	0	206
0	0	0	344
4	0	0	488
9	0	0	610
13	0	0	653
16	0	0	608
17	0	0	486
15	0	0	340
11	0	0	206
6	0	0	95
1	0	0	23
0	0	0	13
3	0	0	80
6	0	0	185
10	0	0	313
15	0	0	444
18	0	0	553
18	0	0	580
15	0	0	517
10	0	0	390
6	0	0	260
3	0	0	138
0	0	0	45
0	0	0	3
0	0	0	60
0	0	0	156
0	0	0	274
3	0	0	392
7	0	0	500
12	0	0	531
16	0	0	476
19	0	0	360
18	0	0	240
14	0	0	126
9	0	0	41
4	0	0	0
1	0	0	49
3	0	0	139
5	0	0	254
7	0	0	371
8	0	0	482
8	0	0	520
7	0	0	472
4	0	0	361
2	0	0	243
1	0	0	129
0	0	0	42
0	0	0	17
0	0	0	86
0	1	0	191
1	1	0	313
3	0	0	432
7	0	0	522
13	0	0	528
19	0	0	449
23	0	0	330
25	3	0	208
24	8	0	100
20	13	0	25
16	18	0	29
14	22	0	106
12	22	0	218
12	19	0	342
13	14	0	463
12	8	0	541
10	4	1	533
7	1	2	442
4	0	4	319
3	0	5	196
3	0	5	90
4	1	4	19
4	1	3	49
4	1	1	139
3	1	0	257
1	1	0	379
0	1	0	499
0	5	0	549
0	12	0	514
0	20	0	402
0	29	0	280
0	37	0	160
0	41	0	63
2	42	0	4
7	39	0	51
13	34	0	140
18	28	0	251
23	22	0	363
26	16	0	469
26	11	0	501
23	6	0	451
20	4	0	343
18	4	0	229
15	5	0	120
14	7	0	39
16	10	0	0
18	12	0	52
22	12	0	143
25	10	0	260
25	7	0	381
22	4	0	498
16	2	0	541
10	0	0	499
4	0	0	383
2	0	0	262
3	0	0	144
8	0	0	52
15	0	0	13
23	0	0	75
31	0	0	170
38	0	0	283
41	0	0	393
40	0	0	481
34	0	2	492
25	0	6	424
16	0	10	314
8	0	16	201
2	0	21	99
2	0	24	27
5	0	24	4
8	0	21	58
12	0	15	147
17	0	10	259
21	1	5	381
23	2	1	500
23	3	0	555
21	3	0	533
17	3	0	437
12	2	0	314
7	1	0	195
3	0	0	92
5	2	0	22
11	5	0	29
16	9	0	102
19	13	0	205
19	19	0	321
16	25	1	436
11	30	1	508
6	34	1	501
1	35	1	415
0	35	1	301
0	34	0	186
0	34	0	85
0	35	0	17
0	39	0	24
2	44	0	97
5	49	0	204
7	52	0	326
9	52	0	448
9	50	0	531
8	43	0	531
6	33	0	446
3	23	0	326
0	15	0	203
0	7	0	95
0	1	0	21
1	0	0	34
2	0	2	118
3	0	6	233
4	0	11	361
4	0	15	484
4	4	18	558
3	9	16	542
2	17	14	444
1	27	9	318
0	36	4	192
0	43	0	85
0	47	1	16
0	49	2	31
0	49	3	110
2	47	2	219
7	43	3	336
16	37	2	446
25	29	1	508
33	20	3	485
38	11	8	386
38	5	13	271
33	1	17	157
26	0	20	63
21	0	21	7
21	0	20	24
24	0	19	97
30	0	17	201
36	0	16	315
41	0	13	422
44	0	10	488
45	0	7	471
46	0	3	379
45	0	0	267
43	0	1	155
40	0	7	63
36	0	14	7
33	0	21	20
32	0	28	91
32	0	34	196
33	0	37	315
35	0	36	426
36	0	34	498
35	0	32	484
34	0	29	388
32	0	25	275
32	0	22	158
35	0	19	61
41	0	16	3
49	0	15	32
61	0	14	113
73	0	12	226
84	0	9	349
90	0	6	468
91	0	3	537
84	0	1	519
71	0	0	420
54	0	0	299
38	0	1	177
26	0	8	75
21	0	18	11
22	0	30	29
28	0	42	108
35	0	52	219
41	0	54	342
42	0	48	461
40	0	36	535
34	0	24	521
27	1	12	426
18	2	7	305
11	3	10	183
5	3	20	79
2	3	33	13
2	2	50	23
6	1	65	97
9	0	76	205
12	0	83	327
13	0	84	444
11	0	79	523
8	0	69	514
5	0	57	420
1	0	43	303
1	0	31	181
8	0	21	77
19	2	14	10
32	6	9	38
45	10	5	124
57	14	3	241
61	18	1	367
58	22	0	489
51	25	0	555
41	29	0	533
30	30	0	429
23	29	0	304
18	25	3	180
18	19	11	77
21	12	20	12
25	6	33	22
28	1	47	95
28	0	58	203
24	1	61	328
17	3	57	451
10	6	46	539
4	8	32	541
1	9	19	455
0	9	8	334
1	7	1	209
2	4	0	97
4	1	0	21
7	0	0	25
9	0	1	108
11	0	3	233
11	0	5	376
10	0	7	517
9	1	7	618
6	1	7	621
3	1	9	526
1	1	15	386
0	0	28	242
0	0	47	115
0	0	69	29
1	0	89	18
1	0	103	93
2	0	104	206
3	1	95	338
5	2	74	468
8	5	51	567
10	7	31	576
10	8	14	494
9	9	3	364
8	8	0	231
4	5	2	113
1	3	7	30
2	1	15	9
8	0	24	76
16	0	35	182
22	0	45	310
27	0	52	435
27	0	54	540
22	1	51	557
15	4	43	484
8	8	31	360
2	13	20	231
0	18	11	114
0	23	4	31
3	27	0	5
11	30	1	67
21	29	5	169
31	26	10	295
39	21	15	421
42	15	22	533
37	9	26	559
29	4	27	493
18	1	25	371
10	0	21	243
6	0	17	123
5	0	16	36
7	0	18	0
10	0	23	48
12	0	28	140
15	0	29	259
17	0	26	383
19	2	20	502
20	4	13	552
20	6	6	513
17	8	1	396
13	9	0	273
8	9	4	152
5	10	10	55
1	13	20	0
0	17	31	42
0	23	45	136
0	26	54	262
0	26	60	395
0	22	57	523
0	16	48	586
0	9	35	553
0	3	22	434
0	0	10	303
0	0	2	171
0	0	0	66
4	0	0	4
15	1	1	35
31	3	5	116
48	8	10	230
63	13	16	355
72	18	21	478
69	21	24	550
56	21	23	534
39	18	19	435
23	13	14	312
10	8	11	187
4	3	11	82
8	1	15	13
15	0	23	26
20	0	30	103
25	0	35	214
25	0	35	340
20	0	29	466
14	0	21	552
7	1	13	553
3	2	6	468
0	2	1	343
0	1	1	217
0	1	4	105
4	0	10	27
9	0	18	17
14	0	29	90
17	0	40	204
19	0	48	338
16	0	52	472
11	0	49	576
6	0	39	590
2	0	28	509
0	0	17	378
0	0	7	243
0	0	4	120
1	0	9	33
1	0	16	11
1	1	20	81
1	1	24	193
0	1	23	324
0	1	18	453
0	0	12	560
0	1	6	579
0	4	2	504
0	8	0	375
1	12	3	243
3	16	9	123
5	19	19	37
7	20	32	0
8	20	47	54
8	20	60	154
6	18	66	282
4	15	64	409
1	13	52	526
0	9	38	564
0	8	23	507
0	10	10	385
0	14	1	255
0	18	0	133
0	20	0	42
0	19	0	0
2	15	0	53
3	10	0	151
5	5	2	276
5	1	5	405
5	0	9	527
3	0	12	574
2	0	15	529
0	2	16	405
0	7	14	277
0	15	11	152
0	24	8	54
0	33	4	0
2	39	2	37
3	43	0	124
4	40	0	245
4	33	0	375
4	25	0	502
3	16	0	573
2	8	0	554
2	3	0	450
8	1	0	321
18	0	0	192
30	1	0	84
40	6	0	15
46	13	0	15
44	22	0	87
35	30	0	197
24	35	0	327
13	33	0	453
4	27	1	548
0	18	3	552
0	10	6	465
0	3	10	340
0	2	15	210
0	7	19	96
0	12	21	20
0	15	21	17
0	17	17	90
0	15	13	200
0	11	8	331
0	7	4	462
0	2	1	564
0	1	0	580
0	4	1	505
0	7	4	376
0	9	9	244
0	11	13	124
0	10	15	37
0	7	15	3
0	4	13	63
0	2	9	165
0	0	4	292
0	0	1	419
0	0	0	535
0	0	0	568
0	0	4	510
0	0	13	386
0	2	26	257
0	5	42	135
0	7	59	45
0	9	71	0
0	9	74	33
0	7	69	113
0	5	54	226
0	2	37	351
0	0	22	472
0	0	10	542
0	0	3	527
0	1	3	428
0	3	5	305
0	6	4	182
0	9	5	78
0	13	4	12
0	16	2	20
0	17	1	90
0	18	1	193
0	17	2	314
0	14	2	431
0	10	2	515
0	7	1	516
0	4	0	435
0	2	0	318
0	0	0	198
2	0	0	92
4	0	0	21
7	0	0	15
9	0	3	84
10	0	7	191
9	0	11	318
7	0	13	444
4	0	13	543
1	0	12	558
0	1	8	484
0	5	4	359
4	11	1	231
12	19	0	115
22	27	0	33
31	33	0	0
39	34	0	44
39	28	0	128
31	21	0	238
22	13	0	351
12	5	1	456
4	1	4	495
0	5	9	452
0	12	17	347
1	20	25	234
2	31	33	124
2	42	39	41
2	50	40	0
2	53	36	27
2	50	27	93
0	41	19	183
0	30	10	280
0	19	4	372
0	10	0	422
1	9	0	403
13	17	0	322
35	32	0	226
66	50	0	130
102	69	3	53
138	83	7	6
162	88	13	2
162	83	18	38
140	69	22	98
104	49	22	172
68	31	18	245
35	16	12	309
10	16	7	321
24	34	2	282
74	69	0	211
148	115	2	135
237	166	6	66
338	210	9	19
416	234	11	0
452	231	12	0
439	201	10	0
381	152	7	0
295	101	3	0
202	63	1	0
125	54	0	0
80	83	0	0
69	149	6	0
88	242	17	0
123	349	32	0
160	447	47	0
184	519	60	0
188	548	64	0
173	526	58	0
146	455	44	0
120	350	29	0
108	236	15	0
122	138	5	0
163	68	0	0
227	41	10	0
297	55	27	0
356	93	48	0
387	133	70	0
380	166	91	0
336	180	98	0
264	171	91	0
182	145	73	0
110	109	50	0
54	74	32	0
26	45	25	0
23	27	37	0
39	19	70	5
56	20	120	33
73	28	179	82
82	41	232	145
81	55	266	212
71	67	269	271
57	73	236	295
41	73	177	276
27	67	117	220
16	55	63	153
8	41	47	89
3	27	97	38
0	15	223	7
0	7	400	0
0	2	621	0
1	0	841	0
